Date,y_true,y_pred
2021-11-26,0.0001719726968071,2.630630374033442e-05
2021-11-29,0.0003664690433032,0.00011594347132642846
2021-11-30,0.0001412660957488,0.00012517036088689607
2021-12-01,0.0001986588315156,0.0001663817066127278
2021-12-02,7.198597905217589e-05,0.00015953758375666824
2021-12-03,0.0001360162226582,0.00016414711638943546
2021-12-06,0.0004200697499683,0.00014577430543864477
2021-12-07,9.489699500219656e-06,0.0001424233218814969
2021-12-08,5.1940679383730975e-05,0.00018911343418350914
2021-12-09,9.032162745223456e-05,0.00015459346888456696
2021-12-10,8.423859056538905e-05,0.0001348297902395811
2021-12-13,5.623084445046275e-05,0.00012590564842400754
2021-12-14,0.000262967326828,0.0001178219708593416
2021-12-15,7.712112321506036e-05,0.00010661012001820642
2021-12-16,0.0001069355485286,0.00013352315820676616
2021-12-17,0.0001311803331511,0.00012260304151134286
2021-12-20,0.0003105262628556,0.0001191494461186592
2021-12-21,0.000102591131488,0.0001206163165057899
2021-12-22,3.849473676891129e-05,0.0001528065937711403
2021-12-23,0.0001888989536579,0.00014220255837953154
2021-12-27,1.0214445485075323e-06,0.00012277557051581912
2021-12-28,1.962558359504096e-06,0.00013345701752418834
2021-12-29,8.965436300009858e-06,0.00010942696579876558
2021-12-30,6.914976938153481e-06,9.064991080864096e-05
2021-12-31,4.03710815882038e-05,7.703664820208628e-05
2022-01-03,3.96673550086219e-07,6.593007690024977e-05
2022-01-04,0.0003835042408199,6.29732852746117e-05
2022-01-05,9.297467057029216e-07,5.3709915118620554e-05
2022-01-06,1.647094401878986e-05,0.00011237055258334767
2022-01-07,2.07956743523891e-06,9.294900103229741e-05
2022-01-10,8.314314782799675e-05,8.029529474287579e-05
2022-01-11,7.917425501803302e-06,6.78472034541877e-05
2022-01-12,0.0002058085547942,7.183502385940071e-05
2022-01-13,6.71816728672494e-07,6.215910205729172e-05
2022-01-14,0.0003444403931743,8.823767823595574e-05
2022-01-18,9.48050978376989e-05,7.3905399563824e-05
2022-01-19,0.0001231820807379,0.0001211506893686779
2022-01-20,0.0003646570374384,0.00011595368007234043
2022-01-21,7.661296750856418e-06,0.00011669644156156873
2022-01-24,0.0001499789802675,0.0001586585184828517
2022-01-25,2.2432758090396344e-06,0.0001306582825596945
2022-01-26,2.9145262022359593e-05,0.00013291083241141665
2022-01-27,0.0005786895923147,0.00010946837008030763
2022-01-28,0.0003500575972942,9.554198760413008e-05
2022-01-31,4.677958575828699e-05,0.0001782678032800487
2022-02-01,8.795439496911023e-05,0.00020490454213306536
2022-02-02,0.0006097675455923,0.00017397013396474895
2022-02-03,2.6457427892709957e-05,0.0001566065784233947
2022-02-04,1.3753572498250396e-05,0.00023220815797315647
2022-02-07,6.999185453659413e-05,0.0001921044912591406
2022-02-08,0.0002077300168018,0.0001583111883755841
2022-02-09,0.0003342251065024,0.00014118614687066332
2022-02-10,0.0003667869478699,0.00015113316846433045
2022-02-11,1.480703285540645e-05,0.00018061702959667423
2022-02-14,0.0002447259017897,0.00020958996005214874
2022-02-15,7.758433796397732e-07,0.0001723204394742805
2022-02-16,0.000457981577315,0.00018212436151040539
2022-02-17,5.1724312574512424e-05,0.0001482417561152472
2022-02-18,0.0001039326305899,0.00019948281445334882
2022-02-22,0.0003453552343807,0.00017069695760056963
2022-02-23,0.0002204068411749,0.00015682559617214144
2022-02-24,0.000489563440561,0.000187027762591646
2022-02-25,5.980917604520504e-06,0.00018964005120480324
2022-02-28,0.0002431874255476,0.00023777893801758655
2022-03-01,0.0003411795691729,0.00019318412409278994
2022-03-02,2.7757310832541033e-05,0.00019842612368803033
2022-03-03,6.345213023862548e-05,0.00021934381465644944
2022-03-04,0.0008977566086113,0.00018235788714776033
2022-03-07,5.270823852907228e-05,0.000159179964703674
2022-03-08,0.0006438194816638,0.0002833714837254791
2022-03-09,1.849903041645999e-05,0.0002374029743007755
2022-03-10,0.0001702053940038,0.00030209525301866337
2022-03-11,5.548276067881913e-05,0.0002464134892928499
2022-03-14,0.0004487038020302,0.00022824884064147523
2022-03-15,0.000490043300067,0.00019429403571619643
2022-03-16,0.0001506070172482,0.00023444644817618076
2022-03-17,0.0001344397212461,0.0002734078186030386
2022-03-18,1.8901178333915298e-07,0.000246330094863025
2022-03-21,0.0001263533264649,0.00022211866165298874
2022-03-22,0.0001524886691128,0.00018004619830504722
2022-03-23,0.0002028349138297,0.00016817186987107152
2022-03-24,2.5536656541948087e-05,0.0001632149827348624
2022-03-25,5.0688006726998834e-05,0.0001678724578085076
2022-03-28,0.0001484021984882,0.0001413536971306172
2022-03-29,3.986140604942975e-05,0.00012459052141678065
2022-03-30,0.0002488927531909,0.00012797306104216522
2022-03-31,1.1590082082847036e-05,0.00011214800410429684
2022-04-01,6.493752903420382e-05,0.00013523591950016415
2022-04-04,0.0001595461795528,0.0001131392322450108
2022-04-05,9.534416963115148e-05,0.00010467977709275017
2022-04-06,1.8014638939314577e-05,0.00011406935592689697
2022-04-07,7.046618052687033e-06,0.00011059482068320541
2022-04-08,0.0002897258310441,9.470023138794117e-05
2022-04-11,1.1718986521803816e-05,8.022000505076412e-05
2022-04-12,0.000123489951412,0.00011676750229615896
2022-04-13,0.0001492912628821,9.8578686058442e-05
2022-04-14,4.197961394743552e-08,0.00010307610218132997
2022-04-18,0.0002537663257174,0.00011101856573466468
2022-04-19,3.827481221392781e-07,9.205098220970841e-05
2022-04-20,0.0002209044751391,0.00011995025570543896
2022-04-21,0.000791413721302,9.920964342220385e-05
2022-04-22,3.2282455152852426e-05,0.0001200558570570687
2022-04-25,0.0008151030098229,0.00023408441853158273
2022-04-26,4.392583135445632e-06,0.000194946898689045
2022-04-27,0.0005975900650427,0.0002982468549686545
2022-04-28,0.0013659794919906,0.00024091861382326046
2022-04-29,3.202653664715488e-05,0.00029735560600108353
2022-05-02,2.328511319351772e-05,0.0004757546908584244
2022-05-03,0.0008658436636977,0.0003858144025325864
2022-05-04,0.0013177391916127,0.0003134446244373552
2022-05-05,3.238047477855516e-05,0.0004014633504948146
2022-05-06,0.0010602525547279,0.000550125425641015
2022-05-09,6.0264444575881376e-06,0.00044485146368409396
2022-05-10,0.000275567705631,0.0005397908062051921
2022-05-11,1.6817031927543994e-06,0.0004322520402261717
2022-05-12,0.0005564535627409,0.00039381961551623103
2022-05-13,1.5635765001628656e-05,0.00031606300659669406
2022-05-16,0.0003987577492508,0.0003503471743070491
2022-05-17,0.0017002270286669,0.00028407621592988326
2022-05-18,3.423261864282286e-05,0.0002977376307787467
2022-05-19,2.135429604661765e-08,0.0005337307219651504
2022-05-20,0.0003380080563014,0.00043279459677852847
2022-05-23,6.648691533761576e-05,0.000347069562327438
2022-05-24,8.84800909764283e-05,0.0003373037666389385
2022-05-25,0.0003876238807475,0.00028278735108559295
2022-05-26,0.0005973688452491,0.00024328141085571949
2022-05-27,3.96161378361513e-05,0.00026355607855589846
2022-05-31,5.64136945372448e-05,0.0003157460722531055
2022-06-01,0.000333545402579,0.00026115321732452136
2022-06-02,0.0002716696946865,0.00022070348424044664
2022-06-03,9.81248988519643e-06,0.00023630073517515724
2022-06-06,8.983876862517986e-05,0.00023801906884265734
2022-06-07,0.0001177794268516,0.00019437671441058948
2022-06-08,0.0005801574428553,0.00017346425678769182
2022-06-09,0.0008727542728893,0.0001616750390403246
2022-06-10,0.001563406221777,0.00023185782995502314
2022-06-13,1.4294585047728285e-05,0.0003380209104098377
2022-06-14,0.0002098748737332,0.0005434072302730792
2022-06-15,0.0010924483950962,0.0004368123712310092
2022-06-16,4.833170711203416e-06,0.00038652321315932786
2022-06-17,0.0005847920952235,0.0004997005297680544
2022-06-21,1.6962981047934207e-06,0.0004008871484401349
2022-06-22,9.000454434621524e-05,0.0004230077623598627
2022-06-23,0.0009063435224286,0.0003396754183848141
2022-06-24,8.865505596976145e-06,0.0002888273283149808
2022-06-27,0.0004140684989449,0.00038970483639308017
2022-06-28,5.06942319926683e-07,0.0003146619031356168
2022-06-29,7.740245048898765e-05,0.0003250302291241088
2022-06-30,0.0001102187394456,0.00026190593867097335
2022-07-01,2.5054936018049184e-06,0.00022499850349609761
2022-07-05,1.2722031601674215e-05,0.00020133527382053265
2022-07-06,0.0002206330923357,0.00016387431816354518
2022-07-07,6.899235975159713e-07,0.0001358115045582279
2022-07-08,0.0001344305208867,0.00014981446610995157
2022-07-11,8.624592648974327e-05,0.0001226892852955331
2022-07-12,1.99528749934274e-05,0.00012438631740871965
2022-07-13,9.018842728737804e-06,0.00011737196631654318
2022-07-14,0.0003617311728847,0.00010032170197704908
2022-07-15,7.053887534338756e-05,8.487472027941446e-05
2022-07-18,0.0007427542239571,0.00013377505444122205
2022-07-19,3.455669101505424e-05,0.0001221872249851581
2022-07-20,9.629627785267023e-05,0.00022873519665040352
2022-07-21,8.791476341612352e-05,0.00019135754936852112
2022-07-22,1.727392305640504e-06,0.00017238048058302688
2022-07-25,0.0001348000552722,0.00015588000314019452
2022-07-26,0.0006666749189307,0.00012799099082197639
2022-07-27,0.0001454513134831,0.0001286568323378176
2022-07-28,0.0001990293375082,0.000220523892769307
2022-07-29,7.992361790814732e-06,0.00020405124185688726
2022-08-01,4.468505872262689e-05,0.00020017583136684608
2022-08-02,0.0002407914490941,0.00016433043217240715
2022-08-03,6.047277793957008e-07,0.00014213956929267485
2022-08-04,2.647353592321928e-06,0.00015808676111653494
2022-08-05,1.533429294938783e-06,0.00012964410261198309
